,n,p,k,n_hat | Brute,p_hat | Brute,n_hat | Differential Evolution,p_hat | Differential Evolution,n_hat | Analytical (without bias correction),p_hat | Analytical (without bias correction),n_hat | Analytical (with bias correction),p_hat | Analytical (with bias correction)
119,500.0,0.2,10000.0,504.71450101957066,0.19809336863330698,471.5834464111174,0.21206258398478162,152.74717235131723,0.6545495963096812,231.79349627902377,0.4313347941378275
120,500.0,0.3,10.0,323.0802788396407,0.47387603234052955,394.5947157897354,0.38814289473223895,200.64069569857483,0.7630555678993665,346.8192034943203,0.4414403771690435
121,500.0,0.3,100.0,457.37217110920074,0.32695473010725684,432.6132004512038,0.34524290934454993,202.77386240244837,0.7374717738680031,348.48394456913434,0.42911589566885583
122,500.0,0.3,1000.0,492.16860416339716,0.30327208207286316,472.81202760291893,0.3156917230930605,213.028081334517,0.7006634949953671,337.13595533459693,0.44273236846501024
123,500.0,0.3,10000.0,473.30157254870636,0.3171318435929026,509.47352720773813,0.2942100996640429,218.13669610388936,0.6880960548174532,335.4965750197499,0.44739353893900113
124,500.0,0.5,10.0,433.4809281877258,0.584339453400059,437.16933465093416,0.5800118616448686,323.9365904441748,0.7819431563834162,572.9473210920266,0.44209998140355217
125,500.0,0.5,100.0,444.0032101403964,0.5621355747609826,467.1347126259355,0.5352473334469527,321.35491309155236,0.7766802056917459,551.1783850830241,0.4528298038436399
126,500.0,0.5,1000.0,529.4996273155222,0.4702383088166894,519.5060856177676,0.47940845658596554,333.42140108570084,0.7467756994278862,537.7803611415936,0.4629975692519618
127,500.0,0.5,10000.0,492.8388089103806,0.5070296619400186,472.1711768047173,0.5288878903540205,333.2168604871506,0.749913733760888,523.8419005163214,0.4770215970767202
128,500.0,0.7,10.0,442.4105554392315,0.7841133015888944,614.3555938528764,0.5647510083579356,436.7169360494966,0.7943360363763933,824.8566584227815,0.4205579193157169
129,500.0,0.7,100.0,495.7290031299809,0.7069588327120632,495.56541461147015,0.707196559522308,432.9792456687648,0.809415239889135,713.6225288760038,0.49109996646545684
130,500.0,0.7,1000.0,497.7520709989608,0.7046459911168358,488.75861597721416,0.7174356268941348,434.3078330966081,0.8075815660501363,708.5548278481918,0.4950061536736095
131,500.0,0.7,10000.0,494.87802983001274,0.7070449309848021,490.4630192769726,0.713456849545739,432.66309927010195,0.8087146802911532,690.7609565652169,0.5065442635030644
132,500.0,0.8,10.0,420.64921864317694,0.944016979303723,420.36419892272596,0.9446570656807286,471.5857534744598,0.8420525791424406,832.4677397428424,0.4770154818523877
133,500.0,0.8,100.0,480.68635324183623,0.8332044330667687,480.81663051357816,0.8322475873948865,474.05514333400976,0.8448595182054773,770.5638907138049,0.5197622219605842
134,500.0,0.8,1000.0,494.61266397073456,0.8092109746525433,496.6278749822677,0.8056285157340315,479.55778338996197,0.8346147510539558,781.0896270356061,0.5124200682564624
135,500.0,0.8,10000.0,500.4340394296347,0.7993448979516139,497.54562238141926,0.8039573366790129,477.9013205961819,0.8370334685432043,754.1879300113194,0.5303975098010336
136,500.0,0.9,10.0,475.66692821119807,0.9433071212202598,479.0818474939124,0.9367283091982347,504.1782001275944,0.8899631120235776,813.3175164785143,0.5516910565787051
137,500.0,0.9,100.0,507.31004968563457,0.8876622870961978,507.7417666940754,0.8868972525580201,516.3710513821575,0.8720860683313669,817.5973905591304,0.5507845367412922
138,500.0,0.9,1000.0,500.93829815783306,0.8982044423127276,503.077416427285,0.8935417523640508,511.4994900734743,0.8796587459654509,793.214131377875,0.5672427938448479
139,500.0,0.9,10000.0,500.0495311752344,0.8998014568214765,500.28888647426027,0.8993711855807519,508.2740271368177,0.8852415743818506,772.6253942666465,0.5823589327232441
140,1000.0,0.1,10.0,137.01070932794642,0.7510361766637124,136.5913134419444,0.7530967860702436,124.80910164502505,0.8244591030921954,200.04755924289532,0.5143776829341871
141,1000.0,0.1,100.0,426.6126592062232,0.23302169189466576,419.3936406668478,0.2367607681547672,141.30083831499002,0.7035343964371512,230.73630837290244,0.4308381316361333
142,1000.0,0.1,1000.0,871.6701046858922,0.11438273088501363,770.7602592490609,0.12934490376099794,149.33775706397304,0.6676409366272253,236.86921904578938,0.42092425686060175
143,1000.0,0.1,10000.0,988.3072533544696,0.10117865084839525,507.34865156599096,0.19721139720322534,153.6855668009509,0.650650559330086,237.12997861392319,0.42169109357026996
